cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp,total clinton,total trump
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,10/18/16,10/26/16,SurveyMonkey,C-,800,lv,0.021656,42,50,4,,40.57472,51.20624,0.3425779,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47580,74470,10/27/16,11/8/16 9:35,324.59776,409.64992
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,10/18/16,10/26/16,SurveyMonkey,C-,500,lv,0.020964,29,49,15,,27.61089,50.67198,11.34258,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47568,74458,10/27/16,11/8/16 9:35,138.05445,253.3599
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,10/18/16,10/26/16,SurveyMonkey,C-,1842,lv,0.0181427,36,48,11,,34.60948,49.65379,7.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47572,74462,10/27/16,11/8/16 9:35,637.5066216,914.6228118
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,10/18/16,10/26/16,SurveyMonkey,C-,1046,lv,0.0154078,62,27,6,,60.5963,28.48409,2.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47576,74466,10/27/16,11/8/16 9:35,633.837298,297.9435814
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arkansas,10/18/16,10/26/16,SurveyMonkey,C-,570,lv,0.0143762,34,53,7,,32.59813,54.50772,3.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47559,74449,10/27/16,11/8/16 9:35,185.809341,310.694004
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maine,10/18/16,10/26/16,SurveyMonkey,C-,410,lv,0.0137296,52,35,7,,50.62934,36.90961,3.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47575,74465,10/27/16,11/8/16 9:35,207.580294,151.329401
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/20/16,10/26/16,USC Dornsife/LA Times,,3208,lv,0.0135288,44.5,45.24,,,45.68602,43.34394,,,,http://latimes.com/politics/,47546,74377,10/27/16,11/8/16 9:35,1465.607522,1390.473595
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,10/18/16,10/26/16,SurveyMonkey,C-,1041,lv,0.012981,44,44,10,,42.60346,45.57635,6.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47584,74474,10/27/16,11/8/16 9:35,443.5020186,474.4498035
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,10/18/16,10/26/16,SurveyMonkey,C-,2223,lv,0.012448,43,45,7,,41.5831,46.31421,3.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47596,74486,10/27/16,11/8/16 9:35,924.392313,1029.564888
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/24/16,10/26/16,The Times-Picayune/Lucid,,2602,lv,0.0124443,43,39,6,,43.37489,43.06299,3.800363,,,https://luc.id/2016-presidential-tracker/,47613,74512,10/27/16,11/8/16 9:35,1128.614638,1120.499
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,10/18/16,10/26/16,SurveyMonkey,C-,513,lv,0.0123884,32,51,11,,30.60743,52.62749,7.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47583,74473,10/27/16,11/8/16 9:35,157.0161159,269.9790237
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/25/16,10/26/16,Gravis Marketing,B-,1824,rv,0.0113216,46,45,2,,46.01949,45.86116,1.848008,,,http://www.breitbart.com/big-government/2016/10/27/exclusive-statistical-tie-latest-breitbartgravis-poll-shows-donald-trump-closes-gap-less-two-weeks-left/,47631,74547,10/27/16,11/8/16 9:35,839.3954976,836.5075584
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,10/18/16,10/26/16,SurveyMonkey,C-,797,lv,0.0110826,37,49,9,,35.59779,50.50328,5.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47581,74471,10/27/16,11/8/16 9:35,283.7143863,402.5111416
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,10/18/16,10/26/16,SurveyMonkey,C-,435,lv,0.0110393,38,53,4,,36.58332,54.31704,0.3425779,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47574,74464,10/27/16,11/8/16 9:35,159.137442,236.279124
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,10/18/16,10/26/16,SurveyMonkey,C-,1274,lv,0.0103076,52,34,8,,50.60094,35.54383,4.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47569,74459,10/27/16,11/8/16 9:35,644.6559756,452.8283942
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,10/18/16,10/26/16,SurveyMonkey,C-,2739,lv,0.0102974,48,39,9,,46.597,40.49315,5.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47602,74492,10/27/16,11/8/16 9:35,1276.29183,1109.107379
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,10/18/16,10/26/16,SurveyMonkey,C-,1337,lv,0.0102115,41,44,9,,39.61383,45.70985,5.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47571,74461,10/27/16,11/8/16 9:35,529.6369071,611.1406945
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,10/18/16,10/26/16,SurveyMonkey,C-,787,lv,0.0099987,60,29,6,,58.63979,31.04401,2.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47577,74467,10/27/16,11/8/16 9:35,461.4951473,244.3163587
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Utah,10/18/16,10/26/16,SurveyMonkey,C-,1069,lv,0.0099749,29,32,7,29,27.5634,33.55066,3.238688,29.43947,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47600,74490,10/27/16,11/8/16 9:35,294.652746,358.6565554
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,10/18/16,10/26/16,SurveyMonkey,C-,486,lv,0.0097935,36,52,8,,34.57921,53.26407,4.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47556,74446,10/27/16,11/8/16 9:35,168.0549606,258.8633802
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,10/18/16,10/26/16,SurveyMonkey,C-,573,lv,0.0093628,31,55,11,,29.59523,56.47037,7.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47592,74482,10/27/16,11/8/16 9:35,169.5806679,323.5752201
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,10/18/16,10/26/16,SurveyMonkey,C-,703,lv,0.009303,53,35,4,,51.60832,36.63885,0.3425779,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47586,74476,10/27/16,11/8/16 9:35,362.8064896,257.5711155
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Washington,10/18/16,10/26/16,SurveyMonkey,C-,782,lv,0.0092122,51,34,9,,49.61858,35.77102,5.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47603,74493,10/27/16,11/8/16 9:35,388.0172956,279.7293764
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,10/18/16,10/26/16,SurveyMonkey,C-,671,lv,0.0090433,47,37,8,,45.61142,38.67881,4.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47579,74469,10/27/16,11/8/16 9:35,306.0526282,259.5348151
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,10/18/16,10/26/16,SurveyMonkey,C-,614,lv,0.0088766,51,36,7,,49.61769,37.75949,3.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47562,74452,10/27/16,11/8/16 9:35,304.6526166,231.8432686
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,10/18/16,10/26/16,SurveyMonkey,C-,644,lv,0.0083863,38,50,6,,36.59797,51.5056,2.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47598,74488,10/27/16,11/8/16 9:35,235.6909268,331.696064
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,10/18/16,10/26/16,SurveyMonkey,C-,784,lv,0.0083452,35,50,12,,33.59566,51.47598,8.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47570,74460,10/27/16,11/8/16 9:35,263.3899744,403.5716832
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,10/18/16,10/26/16,SurveyMonkey,C-,1524,lv,0.0081076,43,42,9,,41.61017,43.6627,5.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47605,74495,10/27/16,11/8/16 9:35,634.1389908,665.419548
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,10/18/16,10/26/16,SurveyMonkey,C-,2567,lv,0.0073795,44,46,7,,42.58246,47.3059,3.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47566,74456,10/27/16,11/8/16 9:35,1093.091748,1214.342453
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,10/18/16,10/26/16,SurveyMonkey,C-,426,lv,0.0071153,29,60,8,,27.59883,61.51667,4.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47573,74463,10/27/16,11/8/16 9:35,117.5710158,262.0610142
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,10/18/16,10/26/16,SurveyMonkey,C-,2173,lv,0.0068603,40,45,9,,38.60278,46.56748,5.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47591,74481,10/27/16,11/8/16 9:35,838.8384094,1011.91134
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,10/18/16,10/26/16,SurveyMonkey,C-,1752,lv,0.0067837,42,43,10,,40.60712,44.62345,6.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47558,74448,10/27/16,11/8/16 9:35,711.4367424,781.802844
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,10/18/16,10/26/16,SurveyMonkey,C-,660,lv,0.0067121,52,33,9,,50.61624,34.74089,5.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47593,74483,10/27/16,11/8/16 9:35,334.067184,229.289874
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,10/18/16,10/26/16,SurveyMonkey,C-,2506,lv,0.0066461,48,42,6,,46.59561,43.47523,2.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47594,74484,10/27/16,11/8/16 9:35,1167.685987,1089.489264
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Texas,10/18/16,10/26/16,SurveyMonkey,C-,2441,lv,0.0066204,40,47,8,,38.59772,48.50249,4.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47599,74489,10/27/16,11/8/16 9:35,942.1703452,1183.945781
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New York,10/18/16,10/26/16,SurveyMonkey,C-,1480,lv,0.0065166,57,32,5,,55.60523,33.59914,1.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47588,74478,10/27/16,11/8/16 9:35,822.957404,497.267272
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,California,10/18/16,10/26/16,SurveyMonkey,C-,2358,lv,0.006384,54,31,7,,52.60553,32.60304,3.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47560,74450,10/27/16,11/8/16 9:35,1240.438397,768.7796832
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,10/18/16,10/26/16,SurveyMonkey,C-,1800,lv,0.0063704,45,38,11,,43.61389,39.71056,7.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47561,74451,10/27/16,11/8/16 9:35,785.05002,714.79008
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,10/18/16,10/26/16,SurveyMonkey,C-,2001,lv,0.005577,48,43,7,,46.5898,44.4004,3.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47589,74479,10/27/16,11/8/16 9:35,932.261898,888.452004
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,10/18/16,10/26/16,SurveyMonkey,C-,1928,lv,0.005191,43,40,8,,41.60483,41.59396,4.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47578,74468,10/27/16,11/8/16 9:35,802.1411224,801.9315488
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/18/16,10/26/16,SurveyMonkey,C-,3193,lv,0.0047119,47,44,5,,45.60145,45.55043,1.342578,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47565,74455,10/27/16,11/8/16 9:35,1456.054299,1454.42523
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,10/25/16,10/26/16,Marist College,A,780,lv,2.477858,47,41,8,,45.61544,42.67081,6.028048,,,http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246,47775,74766,10/30/16,11/8/16 9:24,355.800432,332.832318
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/25/16,10/26/16,Marist College,A,779,lv,2.437825,45,44,5,,43.63194,45.77339,3.028048,,,http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246,47776,74770,10/30/16,11/8/16 9:24,339.8928126,356.5747081
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,10/20/16,10/26/16,Quinnipiac University,A-,791,lv,2.007741,44,44,4,,44.46257,45.23578,2.786407,,,https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397,47618,74522,10/27/16,11/8/16 9:24,351.6989287,357.8150198
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,10/22/16,10/26/16,SurveyUSA,A,656,lv,1.972823,49,39,5,,47.89844,39.66408,4.757038,,,http://www.surveyusa.com/client/PollReport.aspx?g=9749ea8d-a14e-4db8-bd3f-13cfb18c9d02,47712,74694,10/29/16,11/8/16 9:24,314.2137664,260.1963648
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,10/20/16,10/26/16,Quinnipiac University,A-,749,lv,1.925744,50,38,4,,50.44657,39.0316,2.786407,,,https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397,47620,74524,10/27/16,11/8/16 9:24,377.8448093,292.346684
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/25/16,10/26/16,Public Policy Polling,B+,742,lv,1.891013,48,44,,,47.08155,44.37571,,,,http://www.politico.com/states/f/?id=00000158-0ab5-d236-ad5d-dab74e5e0001,47637,74560,10/28/16,11/8/16 9:24,349.345101,329.2677682
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,10/24/16,10/26/16,"Political Marketing International, Inc./Red Racing Horses",B-,1052,lv,1.84475,52,26,5,,51.23164,27.44156,4.450181,,,http://rrhelections.com/index.php/2016/10/28/rrh-elections-vermont-poll-phil-scott-r-leads-sue-minter-d-45-38-for-governor/,47640,74563,10/28/16,11/8/16 9:24,538.9568528,288.6852112
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,10/20/16,10/26/16,Quinnipiac University,A-,707,lv,1.770268,43,44,8,,43.43274,44.85516,6.786407,,,https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397,47617,74521,10/27/16,11/8/16 9:24,307.0694718,317.1259812
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,10/24/16,10/26/16,"Mason-Dixon Polling & Research, Inc.",B+,625,lv,1.684183,42,47,3,,40.87522,48.38695,2.604725,,,http://www.stltoday.com/news/local/govt-and-politics/trump-leads-clinton-blunt-kander-a-virtual-tie-in-missouri/article_a4a48a47-485f-5e9a-b6f6-1dba7c7deb48.html,47629,74545,10/27/16,11/8/16 9:24,255.470125,302.4184375
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/22/16,10/26/16,Saint Leo University,C+,1050,lv,1.582383,46.05,34.95,7.6,,44.70166,39.29126,5.872862,,*,http://polls.saintleo.edu/clinton-lead-growing-in-florida-and-across-the-u-s-in-new-saint-leo-poll-and-most-expect-her-to-win-the-presidency/,47638,74561,10/28/16,11/8/16 9:24,469.36743,412.55823
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/22/16,10/26/16,Saint Leo University,C+,1028,lv,1.567329,50.4,36.95,4.95,,49.04995,41.27294,3.222862,,*,http://polls.saintleo.edu/clinton-lead-growing-in-florida-and-across-the-u-s-in-new-saint-leo-poll-and-most-expect-her-to-win-the-presidency/,47639,74562,10/28/16,11/8/16 9:24,504.233486,424.2858232
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,10/24/16,10/26/16,Trafalgar Group,C,1150,lv,1.510603,44.15,48.54,1.89,,44.00887,47.42719,2.068998,,,http://www.realclearpolitics.com/docs/2016/Trafalgar_Ohio_October_27th_2016.pdf,48073,75203,11/2/16,11/8/16 9:24,506.102005,545.412685
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/25/16,10/26/16,Dixie Strategies,C+,698,lv,1.462117,42.4,45.7,,,42.60366,45.66733,,,,http://www.newsmax.com/Politics/donald-trump-florida-lead-dixie-strategies/2016/10/27/id/755672/,47621,74529,10/27/16,11/8/16 9:24,297.3735468,318.7579634
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,10/25/16,10/26/16,Emerson College,B,550,lv,1.422471,48,43,6,,48.16086,42.36038,5.388978,,,http://media.wix.com/ugd/3bebb2_16b97664735d4325b018b7b608477434.pdf,47654,74627,10/28/16,11/8/16 9:24,264.88473,232.98209
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,10/24/16,10/26/16,Suffolk University,B+,500,lv,1.383446,57,25,4,,57.28423,27.23568,4.567865,,,http://www.suffolk.edu/academics/10732.php,47614,74513,10/27/16,11/8/16 9:24,286.42115,136.1784
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maine,10/24/16,10/26/16,Maine People's Resource Center,C,812,lv,1.364807,42,37,9,,43.20491,39.14787,7.56921,,,http://mprc.me/research/1016_presidential3.pdf,47997,75062,11/1/16,11/8/16 9:24,350.8238692,317.8807044
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,10/25/16,10/26/16,Emerson College,B,500,lv,1.310024,50,43,3,,50.17392,42.44155,2.388978,,,http://media.wix.com/ugd/3bebb2_16b97664735d4325b018b7b608477434.pdf,47653,74626,10/28/16,11/8/16 9:24,250.8696,212.20775
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-1,10/24/16,10/26/16,Maine People's Resource Center,C,429,lv,1.067526,44.9,33.4,8.9,,46.11254,35.60985,7.46921,,,http://mprc.me/research/1016_presidential3.pdf,47998,75063,11/1/16,11/8/16 9:24,197.8227966,152.7662565
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,10/20/16,10/26/16,Muhlenberg College,A,420,lv,1.061654,45,39,8,,46.37161,42.73928,5.569535,,,http://www.muhlenberg.edu/media/contentassets/pdf/about/polling/surveys/pennsylvania/PA-Pres_MidOct_Report.pdf,47708,74688,10/28/16,11/8/16 9:24,194.760762,179.504976
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,10/24/16,10/26/16,Nielson Brothers Polling,C-,600,lv,1.055315,35,49,7,,34.96202,50.4999,6.371531,,,http://kelo.com/news/articles/2016/nov/01/poll-trump-thune-noem-maintain-leads-in-sd/#.WBfz_RapWIc.twitter,47873,74921,10/31/16,11/8/16 9:24,209.77212,302.9994
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,10/21/16,10/26/16,Craciun Research,,400,lv,1.023404,47,43,7,,44.80732,44.78874,6.636724,,,http://www.craciunresearch.com/wp-content/uploads/2016/10/Press-Release_Presidential-Election-2016_Alaska-Survey_Craciun-Research-_102916.pdf#page=1,47761,74749,10/29/16,11/8/16 9:24,179.22928,179.15496
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-2,10/24/16,10/26/16,Maine People's Resource Center,C,382,lv,0.9918668,38,41.4,8.4,,39.19642,43.47887,6.96921,,,http://mprc.me/research/1016_presidential3.pdf,47999,75066,11/1/16,11/8/16 9:24,149.7303244,166.0892834
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,10/25/16,10/26/16,Gravis Marketing,B-,1273,rv,0.6226153,49,47,1,,49.08549,47.80913,0.8960171,,,http://www.breitbart.com/2016-presidential-race/2016/10/29/exclusive-breitbartgravis-north-carolina-poll-clinton-trump-in-statistical-tie/,47766,74754,10/30/16,11/8/16 9:24,624.8582877,608.6102249
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,10/20/16,10/26/16,Quinnipiac University,A-,702,lv,0.5406284,47,43,5,,47.43972,43.94421,3.786407,,,https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397,47619,74523,10/27/16,11/8/16 9:24,333.0268344,308.4883542
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,10/23/16,10/26/16,Christopher Newport University,B-,814,lv,0.5354757,46,39,5,,46.95195,42.48954,3.045464,,,http://cnu.edu/cpp/pdf/oct%2028%202016%20report-final.pdf,47634,74552,10/28/16,11/8/16 9:24,382.188873,345.8648556
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/25/16,10/26/16,Gravis Marketing,B-,1301,rv,0.3210642,48,47,1,,48.10199,47.91171,0.8960171,,,http://www.breitbart.com/2016-presidential-race/2016/10/29/exclusive-breitbartgravis-florida-poll-donald-trump-and-hillary-clinton-in-statistical-tie/,47767,74755,10/30/16,11/8/16 9:24,625.8068899,623.3313471
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/23/16,10/26/16,ABC News/Washington Post,A+,1109,lv,0.2115511,48,44,4,,46.36844,44.45935,3.680146,,,http://www.langerresearch.com/wp-content/uploads/1184a62016ElectionTrackingNo-6.pdf,47635,74553,10/28/16,11/8/16 9:24,514.2259996,493.0541915
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,10/20/16,10/26/16,Rasmussen Reports/Pulse Opinion Research,C+,875,lv,0.1892245,47,40,5,,47.47578,42.18264,4.191686,,,http://www.allianceesapoll.com/new-poll-results.html,47627,74536,10/27/16,11/8/16 9:24,415.413075,369.0981
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,10/20/16,10/26/16,Rasmussen Reports/Pulse Opinion Research,C+,875,lv,0.1892245,46,44,6,,46.47025,46.11213,5.191686,,,http://www.allianceesapoll.com/new-poll-results.html,47625,74534,10/27/16,11/8/16 9:24,406.6146875,403.4811375
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,10/20/16,10/26/16,Rasmussen Reports/Pulse Opinion Research,C+,875,lv,0.1892245,41,44,6,,41.48259,46.26956,5.191686,,,http://www.allianceesapoll.com/new-poll-results.html,47626,74535,10/27/16,11/8/16 9:24,362.9726625,404.85865
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,10/20/16,10/26/16,Rasmussen Reports/Pulse Opinion Research,C+,875,lv,0.1855663,43,46,3,,43.48133,48.25349,2.191686,,,http://www.allianceesapoll.com/new-poll-results.html,47622,74531,10/27/16,11/8/16 9:24,380.4616375,422.2180375
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/22/16,10/26/16,YouGov,B,1209,lv,0.170824,46,41,4,,46.79654,42.90966,4.095597,,,https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/,47608,74499,10/27/16,11/8/16 9:24,565.7701686,518.7777894
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/21/16,10/26/16,IBD/TIPP,A-,945,lv,0.08583,42.6,41.4,7.5,,44.58292,42.9732,5.76088,,,http://www.investors.com/politics/ibd-tipp-presidential-election-poll/,47547,74378,10/27/16,11/8/16 9:24,421.308594,406.09674
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/22/16,10/26/16,Ipsos,A-,1176,lv,0.0767463,42.3,36.7,6.6,,42.37695,38.44052,6.360641,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,47644,74598,10/28/16,11/8/16 9:24,498.352932,452.0605152
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,10/24/16,10/26/16,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0674295,48,39,6,,48.57657,41.24098,5.428183,,,http://www.allianceesapoll.com/new-poll-results.html,47624,74533,10/27/16,11/8/16 9:24,255.0269925,216.515145
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,10/24/16,10/26/16,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0674295,44,43,8,,44.53536,44.90597,7.428183,,,http://www.allianceesapoll.com/new-poll-results.html,47623,74532,10/27/16,11/8/16 9:24,233.81064,235.7563425
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wyoming,10/18/16,10/26/16,SurveyMonkey,C-,388,lv,0.0481211,25,59,9,,23.56416,60.72649,5.332718,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47606,74496,10/27/16,11/8/16 9:24,91.4289408,235.6187812
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,10/18/16,10/26/16,SurveyMonkey,C-,555,lv,0.0433149,87,5,4,,85.5926,7.112311,0.3327179,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47563,74453,10/27/16,11/8/16 9:24,475.03893,39.47332605
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/24/16,10/26/16,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0375475,45,44,4,,45.5349,45.90224,3.428183,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct27,47552,74390,10/27/16,11/8/16 9:24,683.0235,688.5336
